2021-2022学年度春季学期  本科生课程开课目录,,,,,,,,,,,,
开课院系,课程号,课序号,课程名,学分,任课教师,课容量,上课时间,上课周次,课程特色,选课文字说明,所属年级,是否二级选课
环境学院,30050363,0,环境基因组学,3,杨云锋,5,23,全周,"外文教材,中文授课",,2019,否
环境学院,30050372,0,环境监测方法,2,余刚,25,52,全周,,,2020,否
环境学院,30050402,0,分子环境生物学基础,2,陆韻,50,53,全周,"外文教材,中文授课",,2020,否
环境学院,30050411,0,环境科学与工程前沿导论,1,刘会娟,35,51,后八周,,,2021,否
环境学院,30050422,0,环境科学与工程导论,2,温宗国,30,52,全周,"外文教材,中文授课",,2021,否
环境学院,40050013,0,环境工程微生物学,3,陆韻,100,22,全周,,接收辅修学生选课,2020,否
环境学院,40050390,0,综合论文训练,15,岳东北,110,,全周,,,2018,否
环境学院,40050434,0,环境数据处理与数学模型,4,曾思育,90,"22,42",全周,,接收辅修学生选课,"2019
2020",否
环境学院,40050444,0,大气污染控制工程(含实验),4,王书肖,90,"31,52",全周,外文授课≥50%,接收辅修学生选课,2019,否
环境学院,40050455,0,水处理工程(含实验),5,黄霞,100,"11,32",全周,实验课,接收辅修学生选课,2019,否
环境学院,40050574,0,城市给水排水管道工程及设计,4,汪诚文,70,"12,33",全周,实践课,接收辅修学生选课,2019,否
环境学院,40050622,0,饮用水水质安全保障工艺,2,王小,25,41,全周,全外文授课;认证外文课,接收辅修学生选课,2019,否
环境学院,40050632,0,水和废水处理的工艺与技术,2,邱勇,20,31,全周,,,2020,否
环境学院,40050712,0,海外交流学习,12,董欣,30,,全周,全外文授课;认证外文课,限:环境工程（全球环境国际班）专业学生选课,2019,否
环境学院,40050752,0,低碳技术与管理,2,赵明,30,"21,24",后八周,全外文授课;认证外文课,限:2020、2019学生选课,"2019
2020",否
环境学院,40050822,0,水工艺设备、仪表与控制,2,张潇源,35,34,全周,,接收辅修学生选课,2019,否
机械系,00120112,0,生物材料工程与器件,2,熊卓,30,26,全周,文化素质课;通识选修课,,2019,否
机械系,00120242,0,机械的奥秘,2,赵乾,120,26,1-13周,实验课;实践课,,2021,否
机械系,20120103,1,工程材料,3,史清宇,15,42,全周,,,"2019
2020",是
机械系,20120103,2,工程材料,3,瞿体明,15,42,全周,,,"2019
2020",是
机械系,20120103,3,工程材料,3,温鹏,15,42,全周,,,"2019
2020",是
机械系,20120103,4,工程材料,3,刘磊,15,42,全周,,,"2019
2020",是
机械系,20120103,5,工程材料,3,闫剑锋,15,42,全周,,,"2019
2020",是
机械系,20120143,0,工程制图基础,3,牟鹏,18,12,全周,,限:智能工程与创意设计专业学生选课,2020,否
机械系,20120152,1,工程图学基础,2,黄利平,56,13,全周,,,2021,否
机械系,20120152,2,工程图学基础,2,冯涓,46,53,全周,,,2021,否
机械系,20120152,3,工程图学基础,2,尹文生,46,13,全周,,,2021,否
机械系,20120152,4,工程图学基础,2,李勇,30,21,全周,,,2020,否
机械系,20120152,5,工程图学基础,2,黄利平,60,33,全周,,限:行健书院学生选课,2021,否
机械系,20120152,6,工程图学基础,2,牟鹏,25,23,全周,,,2021,否
机械系,20120152,7,工程图学基础,2,黄利平,30,23,全周,,,2021,否
机械系,20120152,8,工程图学基础,2,冯涓,30,33,全周,,,2021,否
机械系,20120152,9,工程图学基础,2,黄利平,35,53,全周,,,2021,否
机械系,20120152,10,工程图学基础,2,胡楚雄,30,23,全周,,,2021,否
机械系,20120152,11,工程图学基础,2,吴军,30,21,全周,,,2021,否
机械系,20120152,12,工程图学基础,2,冯涓,29,23,全周,,,2021,否
机械系,20120152,13,工程图学基础,2,吴志军,25,23,全周,,,2021,否
机械系,20120182,1,机械设计基础B(3),2,王子羲,30,11,全周,,"建议修过机械制图实践,工程材料,机械设计基础（1）,理论力学,材料力学,机械设计基B(2)或其他相关课程",2019,是
机械系,20120182,2,机械设计基础B(3),2,黄伟峰,26,11,全周,,"建议修过机械制图实践,工程材料,机械设计基础（1）,理论力学,材料力学,机械设计基B(2)或其他相关课程",2019,是
机械系,20120182,3,机械设计基础B(3),2,刘向锋,26,34,全周,,"建议修过机械制图实践,工程材料,机械设计基础（1）,理论力学,材料力学,机械设计基B(2)或其他相关课程",2019,是
机械系,20120203,1,机械设计基础A(3),3,李德才,26,32,全周,,"建议修过机械制图实践,工程材料,机械设计基础（1）,理论力学,材料力学,机械设计基A(2)或其他相关课程",2019,是
机械系,20120203,2,机械设计基础A(3),3,刘向锋,26,32,全周,,"建议修过机械制图实践,工程材料,机械设计基础（1）,理论力学,材料力学,机械设计基A(2)或其他相关课程",2019,是
机械系,20120203,3,机械设计基础A(3),3,肖丽英,26,32,全周,,"建议修过机械制图实践,工程材料,机械设计基础（1）,理论力学,材料力学,机械设计基A(2)或其他相关课程",2019,是
机械系,20120203,4,机械设计基础A(3),3,李永健,26,32,全周,,"建议修过机械制图实践,工程材料,机械设计基础（1）,理论力学,材料力学,机械设计基A(2)或其他相关课程",2019,是
机械系,20120203,5,机械设计基础A(3),3,刘莹,26,32,全周,,"建议修过机械制图实践,工程材料,机械设计基础（1）,理论力学,材料力学,机械设计基A(2)或其他相关课程",2019,是
机械系,20120203,6,机械设计基础A(3),3,韩勤锴,26,32,全周,,"建议修过机械制图实践,工程材料,机械设计基础（1）,理论力学,材料力学,机械设计基A(2)或其他相关课程",2019,是
机械系,20120214,1,机械设计综合实践A,4,张晨辉,15,"13,14",双周,,多学期（春夏）课程，春季为第一学期,2019,否
机械系,20120214,2,机械设计综合实践A,4,田煜,15,"13,14",双周,,多学期（春夏）课程，春季为第一学期,2019,否
机械系,20120214,3,机械设计综合实践A,4,马天宝,15,"13,14",双周,,多学期（春夏）课程，春季为第一学期,2019,否
机械系,20120214,4,机械设计综合实践A,4,刘向锋,15,"13,14",双周,,多学期（春夏）课程，春季为第一学期,2019,否
机械系,20120214,5,机械设计综合实践A,4,周明,15,"23,24",双周,,多学期（春夏）课程，春季为第一学期,2019,否
机械系,20120214,6,机械设计综合实践A,4,程嘉,15,"23,24",双周,,多学期（春夏）课程，春季为第一学期,2019,否
机械系,20120214,7,机械设计综合实践A,4,秦朝烨,15,"23,24",双周,,多学期（春夏）课程，春季为第一学期,2019,否
机械系,20120273,0,工程图学,3,吴志军,36,52,全周,,,2021,否
机械系,20120293,0,工程材料(英),3,常保华,15,52,全周,全外文授课;认证外文课,,2020,是
机械系,20120303,0,测试与仪器,3,朱煜,19,12,全周,,,2019,否
机械系,30120143,1,测试与检测技术基础,3,都东,55,42,全周,,,2019,是
机械系,30120143,2,测试与检测技术基础,3,韩赞东,50,52,全周,,,2019,是
机械系,30120304,0,设计与制造基础实践,4,李勇,21,"41,42",全周,实践课,多学期（春夏）课程，春季为第一学期,2021,否
机械系,30120313,1,制造工程基础A,3,张建富,35,12,全周,,,2019,是
机械系,30120313,2,制造工程基础A,3,关立文,35,12,全周,,,2019,是
机械系,30120313,3,制造工程基础A,3,赵慧婵,35,12,全周,,,2019,是
机械系,30120333,1,材料加工（1）,3,吴爱萍,28,22,全周,,,2019,是
机械系,30120333,2,材料加工（1）,3,邹贵生,28,22,全周,,,2019,是
机械系,30120333,3,材料加工（1）,3,吕志刚,28,22,全周,,,2019,是
机械系,30120333,4,材料加工（1）,3,赵海燕,28,22,全周,,,2019,是
机械系,30120343,0,微纳米工程材料,3,孟永钢,30,"53,54",1-12周,,,2019,否
机械系,30120384,0,产品工程化设计实践,4,刘莹,19,"14,15",全周,实践课,网上不选课。多学期（秋春）课程，春季为第二学期,2019,否
,,0,,,,,16,前八周,,,,
机械系,30120403,0,机械系统微机控制(英),3,刘大猛,20,12,全周,全外文授课;认证外文课,建议修过电工电子或模电与数电等相似课程,2020,否
机械系,30120422,1,制造工程基础B,2,张辉,35,22,全周,,,2019,是
机械系,30120422,2,制造工程基础B,2,赵慧婵,35,22,全周,,,2019,是
机械系,40120272,0,机械系统计算机仿真,2,石伟,30,21,全周,,建议修过理论力学,2019,否
机械系,40120420,0,综合论文训练,15,林智荣,140,,全周,,,2018,否
机械系,40120532,0,液压传动与控制,2,潘尚峰,60,11,全周,,,2019,否
机械系,40120583,0,现代设计技术,3,季林红,12,12,全周,,限:智能工程与创意设计专业学生选课,2018,否
机械系,40120602,0,机电系统专题实验,2,尹文生,30,36,全周,实验课,,2019,否
机械系,40120632,0,特种加工,2,韩福柱,30,51,全周,,,2019,否
机械系,40120663,0,机械材料学,3,张弓,42,42,全周,,,"2019
2020",是
机械系,40120683,0,机械工程数值计算,3,瞿体明,19,22,全周,,,2019,否
机械系,40120724,0,机械制造基础,4,吴丹,22,"13,14",全周,,限:新雅-智9学生选课,2019,否
精仪系,00130302,0,嵌入式系统设计与实践,2,周斌,40,51,全周,实验课,"要求掌握C语言基本知识,数字电路设计基础知识",2019,否
精仪系,00130453,0,有机化学与生物学导论,3,张文鹏,30,"14,15",全周,"外文教材,中文授课",,2020,否
精仪系,30130123,0,控制工程基础,3,陈志勇,80,12,1-13周,,,2019,是
精仪系,30130373,0,微机电系统设计,3,王鹏,70,42,全周,,,2019,否
精仪系,30130412,0,科学仪器概论,2,张建伟,30,23,全周,,,2019,否
精仪系,30130493,1,光学工程基础(1),3,谭峭峰,28,12,全周,,,2020,否
精仪系,30130493,2,光学工程基础(1),3,朱钧,28,12,全周,,,2020,否
精仪系,30130512,0,计算机控制技术,2,朱荣,59,21,全周,,,2019,否
精仪系,30130523,0,光电子技术,3,柳强,30,12,全周,,,2019,否
精仪系,30130533,0,光电检测技术,3,李岩,59,32,全周,,,2019,否
精仪系,40130292,0,测试电路与系统,2,罗川,20,"34,54",前八周,,,2019,否
精仪系,40130630,0,综合论文训练,15,王鹏,70,,全周,,,2018,否
精仪系,40130703,0,精密仪器设计,3,李玉和,46,"13,14",全周,,,2019,否
精仪系,40130753,0,光电仪器设计,3,吴冠豪,20,52,全周,,,2019,否
精仪系,40131242,0,信息光学,2,曹良才,50,31,全周,"外文教材,中文授课",,2019,否
精仪系,40131252,0,自适应光学原理,2,黄磊,15,"33,53",前八周,,,2019,否
精仪系,40131282,0,光学测量与传感,2,吴冠豪,20,41,全周,实验课,建议修过光学工程基础（1）,2019,否
精仪系,40131342,0,计算光学成像,2,张浩,45,51,全周,"外文教材,中文授课",,2020,否
能动系,20140121,0,能源与动力工程概论课,1,王哲,50,46,后八周,,,2021,否
能动系,30140314,0,热力设备传热与流体动力学,4,张衍国,25,"33,52",全周,,,2019,否
能动系,30140342,0,工程声学基础,2,朱民,25,"13,31",后八周,,,2019,是
能动系,30140393,0,燃烧理论,3,李水清,40,22,全周,,,2019,是
能动系,30140454,0,流体力学(英),4,孙超,30,"22,52",全周,全外文授课;认证外文课,,2020,否
能动系,30140473,0,能源利用中的物理化学(英),3,许雪飞,25,12,全周,全外文授课;认证外文课,,2019,否
能动系,30140482,0,科学计算导论（英）,2,VALIEV DAMIR,25,16,全周,全外文授课;认证外文课,,2019,否
能动系,30140493,1,工程热力学,3,吴晓敏,25,22,全周,,,2020,是
能动系,30140493,2,工程热力学,3,杨震,25,32,全周,,,2020,是
能动系,30140504,0,流体力学,4,王兴建,40,"32,52",全周,,,2020,是
能动系,30140513,1,流体力学,3,刘树红,65,42,前八周,,,2020,是
,,1,,,,,11,全周,,,,
能动系,40140600,0,综合论文训练,15,王哲,90,,全周,,,2018,否
能动系,40140694,0,流体机械原理及设计,4,谭磊,25,"33,52",全周,,,2019,是
能动系,40140704,0,动力机械及工程原理,4,李雪松,25,"33,52",全周,,,2019,是
能动系,40140812,0,燃气轮机燃烧理论及装置,2,祁海鹰,25,12,全周,,,2019,是
能动系,40140842,0,燃料电池发电技术基础,2,韩敏芳,35,"13,31",前八周,,,2019,否
能动系,40140902,0,先进燃气轮机的理论和实验技术,2,任静,35,42,全周,实验课,,2019,是
能动系,40140952,0,动力与推进装置热管理,2,李雪英,35,21,全周,"外文教材,中文授课",,2019,否
能动系,40140972,0,储能技术,2,张扬,35,51,全周,,,2019,否
能动系,40140982,0,科技英语写作与表达,2,超星,25,"23,41",后八周,全外文授课;认证外文课,,2019,否
能动系,40140993,0,科学研究训练,3,杨斌,25,36,全周,全外文授课;认证外文课,,2019,否
能动系,40141002,0,制冷技术原理,2,曹海山,35,41,全周,,,2019,否
能动系,40141012,0,动力系统建模与仿真,2,刘尚明,50,32,全周,,,2019,是
能动系,40141022,0,应用流体力学,2,刘树红,35,23,全周,,,2019,否
车辆学院,00150092,0,产品创造系统工程学,2,ZHAO FUQUAN,40,"23,24",单周,文化素质课;通识选修课,,2019,否
车辆学院,00150123,0,赛车工程(1),3,田光宇,24,26,全周,,,2019,否
车辆学院,20150013,0,流体力学,3,张扬军,70,22,全周,,,2020,否
车辆学院,30150051,0,汽车工程概论,1,李哲,150,43,双周,,,2021,否
车辆学院,30150133,0,测试与检测技术基础,3,李一兵,60,42,全周,,,2019,否
车辆学院,30150163,0,色彩基础,3,王波,15,"13,14,16",双周,,,2021,否
车辆学院,30150203,0,汽车工程学基础,3,金达锋,20,12,全周,,,2019,否
车辆学院,30150213,1,汽车理论,3,李克强,40,14,全周,,,2019,否
,,1,,,,,31,双周,,,,
车辆学院,30150213,2,汽车理论,3,田光宇,25,52,全周,,,2019,否
车辆学院,30150213,3,汽车理论,3,李亮,30,52,全周,,,2019,否
车辆学院,30150254,0,立体设计表达,4,周力辉,12,"13,14,15,16",双周,,,2019,否
车辆学院,30150262,0,有限元分析基础,2,范子杰,80,22,全周,,,2019,否
车辆学院,30150324,0,汽车造型创意设计,4,王波,12,"23,24,25,26",双周,实验课,,2019,否
车辆学院,30150343,0,汽车电机原理与控制,3,高大威,40,"33,34",全周,"外文教材,中文授课",,2019,否
车辆学院,30150372,0,Matlab建模仿真技术,2,徐梁飞,85,41,全周,"外文教材,中文授课",,"2019
2018",否
车辆学院,40150420,0,综合论文训练,15,王志,90,,全周,,,2018,否
车辆学院,40150442,1,汽车构造(2),2,季学武,15,34,全周,,,2020,是
车辆学院,40150442,2,汽车构造(2),2,刘亚辉,15,42,全周,,,2020,是
车辆学院,40150442,3,汽车构造(2),2,仇斌,15,22,全周,,,2020,是
车辆学院,40150442,4,汽车构造(2),2,仇斌,15,52,全周,,,2020,是
车辆学院,40150461,0,汽车试验学(2),1,仇斌,80,62,双周,,,2019,否
车辆学院,40150582,0,智能交通系统,2,杨殿阁,50,36,全周,,,"2019
2018",否
车辆学院,40150683,0,设计思维与产品设计战略,3,蒋红斌,20,16,全周,,,2020,否
车辆学院,40150743,0,车用动力电池系统设计,3,李哲,25,"53,54",全周,,,2019,否
工业工程,30160012,0,工业工程概论,2,郑力,105,53,全周,外文授课≥50%,优先:工业工程、工业工程（辅修）专业、机械、航空与动力类学生选课; 工业工程专业接受辅修学生选课,2021,否
工业工程,30160062,0,运筹学(3)(决策方法学),2,赵磊,56,33,全周,"外文教材,中文授课",优先:工业工程、工业工程（辅修）专业学生选课; 工业工程专业接受辅修学生选课,2019,否
工业工程,30160162,0,运筹学（2）（应用随机模型）,2,赵晓波,95,32,全周,外文授课≥50%,优先:工业工程、工业工程（辅修）专业、数理基础科学+工业工程专业学生选课; 工业工程专业接受辅修学生选课,2020,否
工业工程,30160182,0,数据库原理,2,王朝坤,95,14,全周,"外文教材,中文授课",优先:工业工程、工业工程（辅修）专业、数理基础科学+工业工程专业学生选课,2020,否
工业工程,30160203,0,应用统计与数据分析,3,王琛,95,42,全周,"外文教材,中文授课",优先:工业工程、数理基础科学+工业工程专业学生选课; 工业工程专业接受辅修学生选课,2020,否
工业工程,30160234,0,人因工程,4,吴昌旭,95,"12,52",全周,"外文教材,中文授课",优先:工业工程、工业工程（辅修）专业学生选课; 工业工程专业接受辅修学生选课,2020,否
工业工程,30160274,0,医学统计,4,王江典,60,"21,23",全周,"外文教材,中文授课",优先:医学实验班专业学生选课,2021,否
工业工程,40160130,0,综合论文训练,15,于瑞峰,70,,全周,,"网上不选课。多学期（秋春）课程,春季为第二学期",2018,否
